"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"May, 2024 (provisional)"	"2024/05"	4052	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jun., 2024 (provisional)"	"2024/06"	3845	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jul., 2024 (provisional)"	"2024/07"	4010	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Aug., 2024 (provisional)"	"2024/08"	4010	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Sep., 2024 (provisional)"	"2024/09"	3945	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Oct., 2024 (provisional)"	"2024/10"	4320	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Nov., 2024 (provisional)"	"2024/11"	3993	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Dec., 2024 (provisional)"	"2024/12"	4403	Not Applicable	Not Applicable
"Total"	"Minnesota"	"27"			150074	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2022"	"2022/01"	4287	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2022"	"2022/02"	3550	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2022"	"2022/03"	3106	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2022"	"2022/04"	2809	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2022"	"2022/05"	2852	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2022"	"2022/06"	2786	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2022"	"2022/07"	3094	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2022"	"2022/08"	3020	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2022"	"2022/09"	2846	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2022"	"2022/10"	3072	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2022"	"2022/11"	3029	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2022"	"2022/12"	3352	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2023"	"2023/01"	3215	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2023"	"2023/02"	2801	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2023"	"2023/03"	2923	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2023"	"2023/04"	2683	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2023"	"2023/05"	2904	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2023"	"2023/06"	2766	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2023"	"2023/07"	2779	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2023"	"2023/08"	2973	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2023"	"2023/09"	2853	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2023"	"2023/10"	2930	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2023"	"2023/11"	2970	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2023"	"2023/12"	3254	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2024 (provisional)"	"2024/01"	3559	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2024 (provisional)"	"2024/02"	2908	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2024 (provisional)"	"2024/03"	3000	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2024 (provisional)"	"2024/04"	2812	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2024 (provisional)"	"2024/05"	2892	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2024 (provisional)"	"2024/06"	2754	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2024 (provisional)"	"2024/07"	2872	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2024 (provisional)"	"2024/08"	2953	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2024 (provisional)"	"2024/09"	2793	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2024 (provisional)"	"2024/10"	2761	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2024 (provisional)"	"2024/11"	2707	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2024 (provisional)"	"2024/12"	3139	Not Applicable	Not Applicable
"Total"	"Mississippi"	"28"			108004	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2022"	"2022/01"	8251	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2022"	"2022/02"	6369	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2022"	"2022/03"	5830	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2022"	"2022/04"	5372	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2022"	"2022/05"	5590	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2022"	"2022/06"	5437	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2022"	"2022/07"	5659	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2022"	"2022/08"	5556	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2022"	"2022/09"	5424	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2022"	"2022/10"	5691	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2022"	"2022/11"	5864	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2022"	"2022/12"	6808	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2023"	"2023/01"	6107	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2023"	"2023/02"	5353	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2023"	"2023/03"	5965	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2023"	"2023/04"	5382	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2023"	"2023/05"	5456	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2023"	"2023/06"	5281	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2023"	"2023/07"	5180	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2023"	"2023/08"	5359	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2023"	"2023/09"	5237	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2023"	"2023/10"	5669	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2023"	"2023/11"	5460	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2023"	"2023/12"	6047	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2024 (provisional)"	"2024/01"	6412	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2024 (provisional)"	"2024/02"	5503	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2024 (provisional)"	"2024/03"	5612	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2024 (provisional)"	"2024/04"	5309	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2024 (provisional)"	"2024/05"	5337	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2024 (provisional)"	"2024/06"	5238	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2024 (provisional)"	"2024/07"	5360	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2024 (provisional)"	"2024/08"	5438	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2024 (provisional)"	"2024/09"	5425	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2024 (provisional)"	"2024/10"	5482	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2024 (provisional)"	"2024/11"	5295	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2024 (provisional)"	"2024/12"	5711	Not Applicable	Not Applicable
"Total"	"Missouri"	"29"			204469	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2022"	"2022/01"	1190	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2022"	"2022/02"	1032	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2022"	"2022/03"	1002	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2022"	"2022/04"	853	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2022"	"2022/05"	961	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2022"	"2022/06"	820	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2022"	"2022/07"	984	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2022"	"2022/08"	939	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2022"	"2022/09"	950	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2022"	"2022/10"	949	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2022"	"2022/11"	976	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2022"	"2022/12"	1028	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2023"	"2023/01"	1005	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2023"	"2023/02"	871	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2023"	"2023/03"	1014	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2023"	"2023/04"	951	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2023"	"2023/05"	903	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2023"	"2023/06"	862	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2023"	"2023/07"	914	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2023"	"2023/08"	841	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2023"	"2023/09"	893	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2023"	"2023/10"	985	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2023"	"2023/11"	978	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2023"	"2023/12"	976	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2024 (provisional)"	"2024/01"	1124	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2024 (provisional)"	"2024/02"	969	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2024 (provisional)"	"2024/03"	979	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2024 (provisional)"	"2024/04"	942	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2024 (provisional)"	"2024/05"	985	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2024 (provisional)"	"2024/06"	928	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2024 (provisional)"	"2024/07"	949	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2024 (provisional)"	"2024/08"	910	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2024 (provisional)"	"2024/09"	915	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2024 (provisional)"	"2024/10"	923	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2024 (provisional)"	"2024/11"	915	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2024 (provisional)"	"2024/12"	1001	Not Applicable	Not Applicable
"Total"	"Montana"	"30"			34417	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2022"	"2022/01"	2041	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2022"	"2022/02"	1645	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2022"	"2022/03"	1523	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2022"	"2022/04"	1404	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2022"	"2022/05"	1431	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2022"	"2022/06"	1315	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2022"	"2022/07"	1489	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2022"	"2022/08"	1468	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2022"	"2022/09"	1426	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2022"	"2022/10"	1582	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2022"	"2022/11"	1535	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2022"	"2022/12"	1756	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2023"	"2023/01"	1652	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2023"	"2023/02"	1462	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2023"	"2023/03"	1634	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2023"	"2023/04"	1594	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2023"	"2023/05"	1456	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2023"	"2023/06"	1389	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2023"	"2023/07"	1482	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2023"	"2023/08"	1533	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2023"	"2023/09"	1416	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2023"	"2023/10"	1511	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2023"	"2023/11"	1524	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2023"	"2023/12"	1653	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2024 (provisional)"	"2024/01"	1747	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2024 (provisional)"	"2024/02"	1468	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2024 (provisional)"	"2024/03"	1636	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2024 (provisional)"	"2024/04"	1445	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2024 (provisional)"	"2024/05"	1484	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2024 (provisional)"	"2024/06"	1450	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2024 (provisional)"	"2024/07"	1470	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2024 (provisional)"	"2024/08"	1474	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2024 (provisional)"	"2024/09"	1455	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2024 (provisional)"	"2024/10"	1493	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2024 (provisional)"	"2024/11"	1432	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2024 (provisional)"	"2024/12"	1655	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"			55130	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2022"	"2022/01"	3564	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2022"	"2022/02"	2863	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2022"	"2022/03"	2577	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2022"	"2022/04"	2421	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2022"	"2022/05"	2386	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2022"	"2022/06"	2336	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2022"	"2022/07"	2508	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2022"	"2022/08"	2351	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2022"	"2022/09"	2300	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2022"	"2022/10"	2361	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2022"	"2022/11"	2477	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2022"	"2022/12"	2816	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2023"	"2023/01"	2708	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2023"	"2023/02"	2310	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2023"	"2023/03"	2511	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2023"	"2023/04"	2476	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2023"	"2023/05"	2369	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2023"	"2023/06"	2215	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2023"	"2023/07"	2448	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2023"	"2023/08"	2411	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2023"	"2023/09"	2241	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2023"	"2023/10"	2237	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2023"	"2023/11"	2494	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2023"	"2023/12"	2588	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2024 (provisional)"	"2024/01"	2648	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2024 (provisional)"	"2024/02"	2395	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2024 (provisional)"	"2024/03"	2539	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2024 (provisional)"	"2024/04"	2377	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2024 (provisional)"	"2024/05"	2493	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2024 (provisional)"	"2024/06"	2405	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2024 (provisional)"	"2024/07"	2580	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2024 (provisional)"	"2024/08"	2420	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2024 (provisional)"	"2024/09"	2249	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2024 (provisional)"	"2024/10"	2360	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2024 (provisional)"	"2024/11"	2243	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2024 (provisional)"	"2024/12"	2617	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"			89294	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2022"	"2022/01"	1498	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2022"	"2022/02"	1211	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2022"	"2022/03"	1201	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2022"	"2022/04"	1108	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2022"	"2022/05"	1142	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2022"	"2022/06"	1144	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2022"	"2022/07"	1135	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2022"	"2022/08"	1199	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2022"	"2022/09"	1106	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2022"	"2022/10"	1228	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2022"	"2022/11"	1228	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2022"	"2022/12"	1315	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2023"	"2023/01"	1409	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2023"	"2023/02"	1121	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2023"	"2023/03"	1221	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2023"	"2023/04"	1126	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2023"	"2023/05"	1138	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2023"	"2023/06"	1069	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2023"	"2023/07"	1164	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2023"	"2023/08"	1098	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2023"	"2023/09"	1132	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2023"	"2023/10"	1233	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2023"	"2023/11"	1176	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2023"	"2023/12"	1259	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jan., 2024 (provisional)"	"2024/01"	1372	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Feb., 2024 (provisional)"	"2024/02"	1146	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Mar., 2024 (provisional)"	"2024/03"	1198	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Apr., 2024 (provisional)"	"2024/04"	1162	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"May, 2024 (provisional)"	"2024/05"	1168	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jun., 2024 (provisional)"	"2024/06"	1081	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Jul., 2024 (provisional)"	"2024/07"	1059	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Aug., 2024 (provisional)"	"2024/08"	1134	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Sep., 2024 (provisional)"	"2024/09"	1151	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Oct., 2024 (provisional)"	"2024/10"	1177	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Nov., 2024 (provisional)"	"2024/11"	1117	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Dec., 2024 (provisional)"	"2024/12"	1226	Not Applicable	Not Applicable
"Total"	"New Hampshire"	"33"			42652	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2022"	"2022/01"	10345	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2022"	"2022/02"	6856	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2022"	"2022/03"	6523	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2022"	"2022/04"	5958	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2022"	"2022/05"	6464	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2022"	"2022/06"	6001	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2022"	"2022/07"	6292	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2022"	"2022/08"	6182	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2022"	"2022/09"	6169	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2022"	"2022/10"	6587	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2022"	"2022/11"	6621	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2022"	"2022/12"	7492	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2023"	"2023/01"	7027	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2023"	"2023/02"	6161	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2023"	"2023/03"	6557	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2023"	"2023/04"	6106	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2023"	"2023/05"	6137	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2023"	"2023/06"	5838	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2023"	"2023/07"	5831	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2023"	"2023/08"	6024	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2023"	"2023/09"	5836	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2023"	"2023/10"	6484	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2023"	"2023/11"	6275	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2023"	"2023/12"	7091	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jan., 2024 (provisional)"	"2024/01"	7409	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Feb., 2024 (provisional)"	"2024/02"	6368	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Mar., 2024 (provisional)"	"2024/03"	6486	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Apr., 2024 (provisional)"	"2024/04"	6093	Not Applicable	Not Applicable
	"New Jersey"	"34"	"May, 2024 (provisional)"	"2024/05"	6006	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jun., 2024 (provisional)"	"2024/06"	5723	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Jul., 2024 (provisional)"	"2024/07"	5943	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Aug., 2024 (provisional)"	"2024/08"	5915	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Sep., 2024 (provisional)"	"2024/09"	5678	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Oct., 2024 (provisional)"	"2024/10"	6246	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Nov., 2024 (provisional)"	"2024/11"	6069	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Dec., 2024 (provisional)"	"2024/12"	6780	Not Applicable	Not Applicable
"Total"	"New Jersey"	"34"			231573	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jan., 2022"	"2022/01"	2735	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Feb., 2022"	"2022/02"	2139	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Mar., 2022"	"2022/03"	1994	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Apr., 2022"	"2022/04"	1747	Not Applicable	Not Applicable
	"New Mexico"	"35"	"May, 2022"	"2022/05"	1908	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jun., 2022"	"2022/06"	1802	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jul., 2022"	"2022/07"	1793	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Aug., 2022"	"2022/08"	1787	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Sep., 2022"	"2022/09"	1766	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Oct., 2022"	"2022/10"	1812	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Nov., 2022"	"2022/11"	1912	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Dec., 2022"	"2022/12"	2260	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jan., 2023"	"2023/01"	2102	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Feb., 2023"	"2023/02"	1717	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Mar., 2023"	"2023/03"	1926	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Apr., 2023"	"2023/04"	1921	Not Applicable	Not Applicable
	"New Mexico"	"35"	"May, 2023"	"2023/05"	1798	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jun., 2023"	"2023/06"	1751	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Jul., 2023"	"2023/07"	1790	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Aug., 2023"	"2023/08"	1796	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Sep., 2023"	"2023/09"	1697	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Oct., 2023"	"2023/10"	1852	Not Applicable	Not Applicable
	"New Mexico"	"35"	"Nov., 2023"	"2023/11"	1900	Not Applicable	Not Applicable
